narP	napC	1
narP	napB	1
narP	napH	1
narP	napG	1
narP	napA	1
narP	napF	1
narP	napD	1
narP	ccmD	1
narP	norW	1
narP	ydhT	1
narP	ydhU	1
narP	ydhX	1
narP	ydhV	1
narP	norV	1
narP	ytfE	1
gadE	cyoA	1
gadE	cyoB	1
gadE	cyoC	1
gadE	cyoD	1
gadE	lpxD	1
gadE	fliC	1
gadE	ftsA	1
gadE	ftsZ	1
gadE	gnd	1
gadE	skp	1
gadE	lpxA	1
gadE	lrp	1
gadE	osmB	1
gadE	osmC	1
gadE	rcsA	1
gadE	fabZ	1
gadE	hdeA	1
gadE	hdeB	1
gadE	yhiD	1
gadE	gadB	1
gadE	hdeD	1
gadE	sra	1
gadE	gadE	1
gadE	dctR	1
gadE	slp	1
gadE	mdtE	1
gadE	mdtF	1
gadE	gadW	1
gadE	gadX	1
gadE	adiC	1
gadE	rarA	1
gadE	gadA	1
gadE	lolA	1
gadE	bdm	1
gadE	gadC	1
gadE	ydeP	1
gadE	yhiM	1
evgA	gadE	1
evgA	evgA	1
evgA	mdtE	1
evgA	mdtF	1
evgA	emrY	1
evgA	ydeP	1
evgA	emrK	1
evgA	yfdE	1
evgA	frc	1
evgA	yfdX	1
basR	dgkA	1
basR	hha	1
basR	putA	1
basR	tomB	1
basR	csgF	1
basR	csgD	1
basR	qseB	1
zur	ykgM	1
zur	znuC	1
zur	zinT	1
zntR	zntA	1
mlrA	cadC	1
mlrA	rplU	1
mlrA	rpmA	1
mlrA	csgF	1
mlrA	csgD	1
mlrA	ibaG	1
sgrR	tbpA	1
sgrR	alaC	1
lrhA	fimE	1
lrhA	lrhA	1
gadW	hdeA	1
gadW	hdeB	1
gadW	yhiD	1
gadW	gadB	1
gadW	gadE	1
gadW	mdtE	1
gadW	mdtF	1
gadW	gadX	1
gadW	gadA	1
gadW	gadC	1
gadX	btuB	1
gadX	hns	1
gadX	rpoS	1
gadX	lon	1
gadX	uspE	1
gadX	hdeA	1
gadX	hdeB	1
gadX	yhiD	1
gadX	gadB	1
gadX	hdeD	1
gadX	gadE	1
gadX	dctR	1
gadX	slp	1
gadX	mdtE	1
gadX	mdtF	1
gadX	gadW	1
gadX	gadX	1
gadX	gadA	1
gadX	ybaS	1
gadX	ybaT	1
gadX	gadC	1
puuR	puuC	1
puuR	puuB	1
puuR	puuP	1
puuR	puuE	1
gntR	eda	1
gntR	idnK	1
gntR	gntT	1
gntR	idnT	1
gntR	gntK	1
gntR	gntU	1
gntR	idnR	1
exuR	uxuA	1
exuR	uxaA	1
exuR	uxuB	1
exuR	uxuR	1
caiF	caiB	1
caiF	fixB	1
caiF	caiE	1
rclR	rclC	1
cueR	moaA	1
cueR	cueO	1
cueR	copA	1
allR	allS	1
allR	allA	1
allR	glxR	1
allR	ybbW	1
dpiA	appY	1
dpiA	mdh	1
dpiA	exuT	1
dpiA	dpiA	1
csgD	nlpA	1
csgD	iraP	1
csgD	fliE	1
csgD	fliA	1
csgD	wrbA	1
csgD	yccJ	1
csgD	fliI	1
csgD	fliJ	1
csgD	fliK	1
csgD	yccT	1
csgD	csgF	1
csgD	csgD	1
dhaR	dhaL	1
dhaR	dhaK	1
paaX	paaZ	1
paaX	paaA	1
paaX	paaE	1
paaX	paaF	1
paaX	paaG	1
paaX	paaH	1
paaX	paaI	1
lsrR	lsrK	1
lsrR	lsrA	1
lsrR	lsrD	1
lsrR	lsrF	1
lsrR	lsrG	1
rstA	csgG	1
rstA	csgE	1
rstA	asr	1
uidR	uidA	1
uidR	uidB	1
uidR	uidC	1
slyA	hlyE	1
nac	gabT	1
nac	mnmG	1
nac	gltB	1
nac	gltD	1
nac	serA	1
nac	codA	1
nac	gabD	1
nac	gabP	1
nac	gltF	1
nac	nupC	1
nac	ydcS	1
nac	ydcT	1
nac	patD	1
murR	murR	1
murR	murP	1
hyfR	hyfC	1
hyfR	hyfJ	1
hyfR	hyfR	1
iscR	hyaE	1
iscR	hyaF	1
iscR	sufA	1
iscR	napB	1
iscR	napH	1
iscR	napA	1
iscR	napF	1
iscR	napD	1
iscR	nrdF	1
iscR	sufE	1
iscR	sufS	1
iscR	sufD	1
iscR	sufC	1
iscR	sufB	1
iscR	ydiU	1
iscR	nrdH	1
iscR	nrdI	1
hcaR	hcaC	1
hcaR	hcaF	1
yqhC	yqhD	1
yqhC	dkgA	1
qseB	flhD	1
qseB	qseB	1
nanR	nanT	1
nanR	nanK	1
nanR	yjhC	1
nanR	nanS	1
nanR	nanC	1
ulaR	ulaB	1
ulaR	ulaC	1
ulaR	ulaG	1
ulaR	ulaA	1
ulaR	ulaD	1
ulaR	ulaF	1
gatR_1	gatD	1
